DIET,RECIPE_ID
vegetarian,497618
vegetarian,212923
vegan,212923
dairy free,212923
vegetarian,486793
vegan,486793
gluten free,486793
dairy free,486793
healthy,486793
gluten free,411673
gluten free,525204
dairy free,525204
vegetarian,526203
dairy free,526203
vegetarian,518376
vegetarian,482378
gluten free,482378
vegetarian,202939
gluten free,628712
vegetarian,585537
gluten free,506533
dairy free,506533
vegetarian,138907
vegan,138907
dairy free,138907
gluten free,747463
dairy free,747463
vegetarian,597619
gluten free,597619
vegetarian,19449
vegan,19449
gluten free,19449
dairy free,19449
healthy,19449
vegetarian,572611
vegetarian,732634
vegetarian,578361
vegetarian,532981
vegetarian,564417
vegan,564417
dairy free,564417
gluten free,629574
vegetarian,58945
vegan,58945
gluten free,58945
dairy free,58945
vegetarian,62299
gluten free,753829
dairy free,753829
gluten free,248821
vegetarian,60029
gluten free,60029
healthy,120144
gluten free,715729
dairy free,598541
dairy free,613223
gluten free,249911
dairy free,249911
gluten free,81299
dairy free,81299
healthy,81299
gluten free,673203
vegetarian,260225
vegetarian,64376
dairy free,64376
vegetarian,542481
dairy free,542481
dairy free,748864
gluten free,697577
dairy free,697577
vegetarian,480403
gluten free,480403
vegetarian,555195
gluten free,555195
vegetarian,60713
vegetarian,185079
dairy free,494973
vegetarian,518643
gluten free,518643
gluten free,3661
dairy free,3661
vegetarian,438858
gluten free,542657
gluten free,479084
vegetarian,608048
gluten free,624865
dairy free,624865
vegetarian,22761
vegan,22761
gluten free,22761
dairy free,22761
gluten free,468564
dairy free,468564
vegetarian,523415
gluten free,619234
vegetarian,22190
vegan,22190
gluten free,22190
dairy free,22190
healthy,22190
gluten free,537664
dairy free,537664
healthy,537664
vegetarian,489597
gluten free,484256
healthy,484256
gluten free,198944
dairy free,198944
healthy,198944
gluten free,5840
dairy free,5840
gluten free,620060
vegetarian,798881
vegetarian,547488
gluten free,547488
vegetarian,716555
gluten free,716555
vegetarian,593100
gluten free,593100
vegetarian,529406
gluten free,529406
dairy free,529406
vegetarian,63883
vegetarian,488269
vegan,488269
gluten free,488269
dairy free,488269
vegetarian,223040
gluten free,223040
dairy free,80572
vegetarian,615442
gluten free,615442
dairy free,615442
vegetarian,435115
vegan,435115
gluten free,435115
dairy free,435115
dairy free,518317
vegetarian,542880
vegetarian,593872
vegetarian,185066
vegan,185066
gluten free,185066
dairy free,185066
gluten free,590605
dairy free,590605
gluten free,41530
dairy free,41530
vegetarian,823558
dairy free,823558
vegetarian,733136
vegan,733136
gluten free,733136
dairy free,733136
gluten free,525269
dairy free,525269
gluten free,551427
dairy free,551427
gluten free,221896
dairy free,221896
gluten free,629593
vegetarian,716519
vegetarian,487474
gluten free,563333
dairy free,563333
vegetarian,563403
vegan,563403
gluten free,563403
dairy free,563403
vegetarian,735316
gluten free,735316
gluten free,49298
gluten free,386184
dairy free,386184
vegetarian,742154
gluten free,742154
gluten free,613123
vegetarian,516491
gluten free,802901
gluten free,81683
dairy free,81683
vegetarian,615933
vegetarian,479081
gluten free,479081
vegetarian,606202
healthy,566171
vegetarian,493882
gluten free,493882
vegetarian,538403
vegetarian,578320
vegetarian,474326
vegan,474326
gluten free,474326
dairy free,474326
vegetarian,524707
gluten free,524707
dairy free,500498
dairy free,595565
vegetarian,49258
vegetarian,555643
gluten free,555643
vegetarian,618812
gluten free,618812
vegetarian,758014
vegan,758014
gluten free,758014
dairy free,758014
vegetarian,597862
gluten free,597862
dairy free,597862
vegetarian,482983
vegetarian,54659
gluten free,54659
vegetarian,603881
vegan,603881
dairy free,603881
gluten free,17690
dairy free,17690
healthy,17690
gluten free,615431
vegetarian,283791
vegetarian,598944
gluten free,598944
vegetarian,488750
vegetarian,609996
gluten free,609996
gluten free,578784
vegetarian,589636
vegan,589636
gluten free,589636
dairy free,589636
vegetarian,77820
vegan,77820
gluten free,77820
dairy free,77820
vegetarian,523657
gluten free,744560
vegetarian,601389
dairy free,197806
healthy,197806
vegetarian,796996
gluten free,796996
vegetarian,254248
gluten free,254248
vegetarian,518125
gluten free,55118
vegetarian,220346
gluten free,220346
dairy free,220346
gluten free,619664
dairy free,619664
vegetarian,717259
vegan,717259
gluten free,717259
dairy free,717259
gluten free,497409
gluten free,125959
dairy free,125959
gluten free,559200
gluten free,88748
dairy free,88748
dairy free,492945
vegetarian,200723
vegetarian,594638
vegetarian,629090
gluten free,629090
dairy free,497749
vegetarian,123902
vegan,123902
gluten free,123902
dairy free,123902
dairy free,71357
vegetarian,515092
gluten free,185088
vegetarian,503874
gluten free,612660
gluten free,525055
dairy free,525055
vegetarian,500453
vegan,500453
dairy free,500453
vegetarian,750413
gluten free,588474
dairy free,588474
gluten free,215432
dairy free,215432
vegetarian,540243
gluten free,540243
vegetarian,578183
dairy free,578183
vegetarian,626063
vegan,626063
gluten free,626063
dairy free,626063
gluten free,744211
dairy free,744211
gluten free,220461
dairy free,220461
vegetarian,624592
gluten free,624592
vegetarian,539380
vegan,539380
gluten free,539380
dairy free,539380
vegetarian,35097
vegan,35097
dairy free,35097
vegetarian,516733
vegan,516733
gluten free,516733
dairy free,516733
healthy,516733
vegetarian,12562
gluten free,12562
vegetarian,758013
vegan,758013
gluten free,758013
dairy free,758013
vegetarian,201817
healthy,201817
vegetarian,221028
vegetarian,531207
vegetarian,548000
vegetarian,8878
gluten free,209261
dairy free,209261
vegetarian,496124
vegan,496124
gluten free,496124
dairy free,496124
vegetarian,601628
vegan,601628
gluten free,601628
dairy free,601628
vegetarian,480534
gluten free,480534
dairy free,480534
vegetarian,551930
dairy free,551930
vegetarian,552508
vegan,552508
gluten free,552508
dairy free,552508
gluten free,206434
vegetarian,103945
gluten free,103945
vegetarian,201395
vegan,201395
gluten free,201395
dairy free,201395
gluten free,553041
dairy free,499291
vegetarian,697170
vegan,697170
gluten free,697170
dairy free,697170
vegetarian,513381
gluten free,59971
healthy,524642
vegetarian,615845
gluten free,615845
vegetarian,203088
vegetarian,544045
vegetarian,478599
gluten free,538000
dairy free,538000
vegetarian,509706
gluten free,509706
dairy free,509706
dairy free,243809
gluten free,416775
dairy free,416775
vegetarian,35048
gluten free,520425
vegetarian,549305
vegetarian,691162
gluten free,691162
vegetarian,46984
gluten free,46984
dairy free,46984
gluten free,620044
vegetarian,594614
gluten free,594614
vegetarian,69793
gluten free,69793
vegetarian,464603
vegetarian,677018
gluten free,677018
vegetarian,602750
vegetarian,600491
gluten free,600491
vegetarian,671379
gluten free,671379
vegetarian,592531
vegetarian,743730
gluten free,774499
gluten free,514303
dairy free,514303
vegetarian,34019
vegan,34019
gluten free,34019
dairy free,34019
dairy free,549371
gluten free,54016
dairy free,502774
healthy,78862
dairy free,59211
vegetarian,588250
gluten free,588250
gluten free,478953
vegetarian,608691
vegan,608691
gluten free,608691
dairy free,608691
healthy,745458
gluten free,213130
dairy free,277166
vegetarian,206685
vegan,206685
gluten free,206685
dairy free,206685
vegetarian,245709
gluten free,245709
vegetarian,129990
vegetarian,687234
gluten free,687234
vegetarian,35050
gluten free,577221
dairy free,577221
gluten free,587455
vegetarian,36699
vegetarian,43230
gluten free,43230
vegetarian,779179
vegan,779179
gluten free,779179
dairy free,779179
vegetarian,672618
vegan,672618
gluten free,672618
dairy free,672618
vegetarian,608030
vegetarian,145471
vegan,145471
gluten free,145471
dairy free,145471
vegetarian,574964
gluten free,574964
healthy,245426
vegetarian,553028
vegetarian,611903
vegan,611903
gluten free,611903
dairy free,611903
gluten free,568425
dairy free,568425
vegetarian,387318
vegetarian,390824
dairy free,560338
gluten free,472364
dairy free,472364
vegetarian,595998
vegetarian,553024
gluten free,553024
gluten free,749515
gluten free,764987
dairy free,764987
vegetarian,620388
vegetarian,599344
vegetarian,41002
gluten free,41002
dairy free,41002
vegetarian,16887
gluten free,16887
dairy free,16887
vegetarian,592148
vegan,592148
gluten free,592148
dairy free,592148
healthy,592148
vegetarian,750917
vegan,750917
gluten free,750917
dairy free,750917
vegetarian,608548
gluten free,608548
vegetarian,71933
vegetarian,763696
vegan,763696
gluten free,763696
dairy free,763696
gluten free,88625
dairy free,88625
vegetarian,200750
dairy free,676230
gluten free,640341
vegetarian,537204
vegetarian,697466
gluten free,584812
vegetarian,221954
gluten free,221954
vegetarian,730449
gluten free,730449
ketogenic,730449
vegetarian,199767
vegan,199767
gluten free,199767
dairy free,199767
gluten free,510388
vegetarian,606809
gluten free,475319
vegetarian,516329
gluten free,516329
healthy,516329
vegetarian,628841
vegan,628841
dairy free,628841
gluten free,3508
healthy,3508
vegetarian,595008
gluten free,595008
gluten free,572273
gluten free,602073
dairy free,602073
dairy free,487684
vegetarian,553099
dairy free,220006
gluten free,529781
vegetarian,101494
gluten free,101494
vegetarian,80253
vegan,80253
gluten free,80253
dairy free,80253
vegetarian,28897
gluten free,28897
gluten free,465146
vegetarian,257615
gluten free,257615
gluten free,687713
dairy free,687713
vegetarian,713546
vegan,713546
gluten free,713546
dairy free,713546
vegetarian,601333
gluten free,601333
dairy free,132294
gluten free,526119
dairy free,526119
dairy free,86742
healthy,86742
vegetarian,381370
gluten free,381370
dairy free,381370
vegetarian,606851
vegan,606851
gluten free,606851
dairy free,606851
vegetarian,547113
dairy free,547113
vegetarian,582404
vegetarian,214148
vegetarian,8234
gluten free,8234
vegetarian,39982
gluten free,39982
vegetarian,250509
vegan,250509
dairy free,250509
vegetarian,759717
gluten free,759717
dairy free,759717
dairy free,227069
gluten free,557675
vegetarian,488214
vegetarian,542558
gluten free,30041
dairy free,30041
vegetarian,552961
gluten free,552961
ketogenic,552961
vegetarian,705216
gluten free,705216
vegetarian,532852
gluten free,1523
vegetarian,243583
vegetarian,527765
vegan,527765
gluten free,527765
dairy free,527765
vegetarian,244032
gluten free,21550
dairy free,21550
gluten free,611430
dairy free,611430
vegetarian,618717
vegan,618717
gluten free,618717
dairy free,618717
healthy,618717
gluten free,497311
healthy,588196
gluten free,522071
vegetarian,594969
gluten free,493196
vegetarian,505275
vegan,505275
gluten free,505275
dairy free,505275
healthy,505275
gluten free,588238
dairy free,588238
healthy,588238
gluten free,523051
dairy free,523051
vegetarian,224097
gluten free,224097
vegetarian,8404
vegetarian,122748
dairy free,122748
gluten free,810112
dairy free,810112
gluten free,115941
dairy free,115941
healthy,115941
vegetarian,589663
gluten free,506339
dairy free,506339
vegetarian,475959
vegan,475959
gluten free,475959
dairy free,475959
gluten free,597973
vegetarian,48150
vegetarian,610861
vegetarian,103967
gluten free,103967
gluten free,39090
vegetarian,579940
vegan,579940
gluten free,579940
dairy free,579940
vegetarian,502151
gluten free,502151
gluten free,11016
dairy free,11016
healthy,11016
vegetarian,599750
gluten free,512853
vegetarian,126490
gluten free,519882
gluten free,531091
vegetarian,608310
gluten free,413376
vegetarian,48883
vegan,48883
gluten free,48883
dairy free,48883
vegetarian,535621
vegetarian,717096
vegan,717096
gluten free,717096
dairy free,717096
healthy,717096
vegetarian,210606
gluten free,210606
dairy free,210606
gluten free,2717
dairy free,2717
vegetarian,517732
vegetarian,65817
gluten free,472322
dairy free,97372
vegetarian,28119
vegetarian,754984
vegan,754984
dairy free,754984
vegetarian,486876
vegan,486876
gluten free,486876
dairy free,486876
vegetarian,22881
gluten free,22881
vegetarian,522450
gluten free,522450
dairy free,527305
vegetarian,710514
vegan,710514
gluten free,710514
dairy free,710514
vegetarian,556617
gluten free,556617
vegetarian,670104
gluten free,670104
gluten free,401270
dairy free,401270
dairy free,250991
healthy,250991
vegetarian,700730
vegan,700730
gluten free,700730
dairy free,700730
vegetarian,35573
gluten free,618297
dairy free,618297
vegetarian,810824
gluten free,212326
vegetarian,79013
vegetarian,705761
gluten free,705761
vegetarian,622380
vegetarian,589114
gluten free,589114
dairy free,589114
gluten free,623102
vegetarian,27951
vegan,27951
gluten free,27951
dairy free,27951
gluten free,552051
dairy free,552051
healthy,552051
gluten free,228312
dairy free,228312
vegetarian,141351
vegetarian,604985
gluten free,516934
dairy free,516934
healthy,516934
gluten free,23366
ketogenic,23366
gluten free,762960
vegetarian,619846
vegetarian,563452
gluten free,563452
gluten free,523289
gluten free,539615
dairy free,539615
vegetarian,496412
vegan,496412
gluten free,496412
dairy free,496412
vegetarian,556844
vegan,556844
gluten free,556844
dairy free,556844
healthy,556844
vegetarian,599568
gluten free,599568
gluten free,445597
dairy free,445597
vegetarian,620123
vegan,620123
dairy free,620123
vegetarian,759965
vegan,759965
gluten free,759965
dairy free,759965
vegetarian,478952
vegan,478952
gluten free,478952
dairy free,478952
vegetarian,525968
gluten free,525968
vegetarian,260529
vegetarian,249519
vegan,249519
gluten free,249519
dairy free,249519
dairy free,82674
vegetarian,452673
dairy free,415840
vegetarian,519466
gluten free,519466
vegetarian,443992
vegetarian,474939
gluten free,474939
gluten free,520386
dairy free,520386
gluten free,22592
vegetarian,576961
vegetarian,586424
dairy free,478141
vegetarian,297863
vegetarian,541679
gluten free,541679
healthy,541679
vegetarian,560186
vegan,560186
gluten free,560186
dairy free,560186
healthy,560186
gluten free,503486
dairy free,503486
gluten free,769569
gluten free,534172
vegetarian,630401
healthy,630401
gluten free,61785
vegetarian,792067
gluten free,248569
dairy free,248569
vegetarian,575636
dairy free,632573
vegetarian,592413
gluten free,548979
gluten free,602160
dairy free,602160
vegetarian,63555
gluten free,604245
vegetarian,595241
vegetarian,792070
vegan,792070
gluten free,792070
dairy free,792070
gluten free,8626
gluten free,528353
gluten free,215122
dairy free,215122
vegetarian,210417
vegetarian,439526
gluten free,439526
healthy,439526
gluten free,551510
dairy free,551510
gluten free,612426
dairy free,612426
vegetarian,588611
gluten free,588611
gluten free,762620
dairy free,762620
gluten free,170959
vegetarian,42479
vegan,42479
gluten free,42479
dairy free,42479
gluten free,568095
dairy free,568095
vegetarian,583146
gluten free,124239
dairy free,124239
gluten free,387076
dairy free,387076
gluten free,480132
dairy free,480132
